judul,teks,link-href,label
[SALAH] Gambar Jokowi Meminta Wakaf,"Hasil Periksa Fakta Rahmah an nisaa (Uin Sunan Ampel Surabaya). Gambar tersebut merupakan suntingan. Faktanya, pada gambar yang asli merupakan gambar seorang anak laki-laki Afrika […]",https://turnbackhoax.id/2021/04/26/salah-gambar-jokowi-meminta-wakaf/,0
[SALAH] “MPR Gelar Sidang Istimewa. Pemakzulan Jokowi Disahkan?!”,"Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Pernyataan tersebut salah, faktanya MPR tidak memiliki agenda Sidang Istimewa pada 21 April 2021. Video tersebut […]",https://turnbackhoax.id/2021/04/22/salah-mpr-gelar-sidang-istimewa-pemakzulan-jokowi-disahkan/,0
[SALAH] Ditendang dari Istana Karir Prabowo Berakhir Tragis di Tangan Jokowi,"Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Klaim tersebut salah. Faktanya, video tersebut hanya berisi pernyataan terkait polemik pembentukan Detasemen Kawal Khusus oleh […]",https://turnbackhoax.id/2021/04/20/salah-ditendang-dari-istana-karir-prabowo-berakhir-tragis-di-tangan-jokowi/,0
[SALAH] Cover Majalah TEMPO Edisi 29 Oktober 2020 Bergambar Jokowi Ditenggelamkan,Hasil Penelusuran Fakta Ani Nur MR (Universitas Airlangga). Gambar hasil manipulasi. Adapun sampul majalah TEMPO Edisi 29 Oktober 2020 tidak bergambar ataupun membahas mengenai Presiden […],https://turnbackhoax.id/2021/04/20/salah-cover-majalah-tempo-edisi-29-oktober-2020-bergambar-jokowi-ditenggelamkan/,0
"[SALAH] Jokowi Resuffle Kabinet, Menteri Lutfi Dipecat","Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Klaim tersebut salah. Sampai saat ini, belum ada kabar resmi terkait resuffle kabinet oleh Presiden Jokowi. […]",https://turnbackhoax.id/2021/04/20/salah-jokowi-resuffle-kabinet-menteri-lutfi-dipecat/,0
[SALAH] Gambar Jokowi Membaca Komik Doraemon,"Hasil Periksa Fakta Luthfiyah Oktari Jasmien (Institut Agama Islam Negeri Surakarta). Gambar tersebut tidak benar. Faktanya, gambar tersebut telah disunting pada bagian cover komik dan […]",https://turnbackhoax.id/2021/04/15/salah-gambar-jokowi-membaca-komik-doraemon/,0
[SALAH] Gambar artikel berjudul “Luhut Sebut Sejak Kecil Jokowi Sudah Hafal 40 Juz Alquran”,"Gambar editan. Artikel asli berjudul “Luhut Sebut Sejak Kecil Jokowi Sudah Hafal 40 Juz Alquran, Asli?” yang tayang di situs wartaekonomi.co.id pada 2 September 2020. […]",https://turnbackhoax.id/2021/04/08/salah-gambar-artikel-berjudul-luhut-sebut-sejak-kecil-jokowi-sudah-hafal-40-juz-alquran/,0
"[SALAH] Gambar “Munarman Sayangkan Teroris Ditembak Mati, Presiden Jokowi: Tidak Ada Tempat Bagi Teroris di Tanah Air! Ingat..Selama Saya Masih Presiden RI, Saya Habisi.”","Gambar hasil suntingan dari artikel berjudul “Munarman Sayangkan Teroris Ditembak Mati, Presiden Jokowi: Tidak Ada Tempat Bagi Teroris di Tanah Air!” yang tayang di terkini.id […]",https://turnbackhoax.id/2021/04/01/salah-gambar-munarman-sayangkan-teroris-ditembak-mati-presiden-jokowi-tidak-ada-tempat-bagi-teroris-di-tanah-air-ingat-selama-saya-masih-presiden-ri-saya-habisi/,0
[SALAH] Jokowi Setuju Lepaskan Papua Barat,Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). Informasi Palsu. Sampai saat ini tidak ada bukti atau informasi yang disampaikan Istana maupun Presiden bahwa Indonesia […],https://turnbackhoax.id/2021/03/31/salah-jokowi-setuju-lepaskan-papua-barat/,0
[SALAH] Jokowi Berjalan Di Atas Tali Di Rio de Janeiro,Hasil Periksa Fakta Rahmah An Nisaa (Uin Sunan Ampel Surabaya). Informasi palsu. Faktanya foto tersebut hasil suntingan di mana foto asli Jokowi ialah saat ia […],https://turnbackhoax.id/2021/03/23/salah-jokowi-berjalan-di-atas-tali-di-rio-de-janeiro/,0
[SALAH] Demo Mahasiswa dan Alumni UGM tentang Pemalsuan Ijazah Jokowi,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Faktanya, foto tersebut merupakan hasil tangkapan layar dari portal berita merdeka.com berjudul “Tolak […]",https://turnbackhoax.id/2021/03/21/salah-demo-mahasiswa-dan-alumni-ugm-tentang-pemalsuan-ijazah-jokowi/,0
"[SALAH] Artikel berjudul “Arief Poyuono: Prabowo Mau Jokowi Tiga Periode, Sebab Prabowo Sudah Melihat Dan Merasakan Kerjanya Yang OK”",GAMBAR EDITAN dari artikel yang berjudul “Arief Poyuono: Prabowo Mau Jokowi Tiga Periode” yang tayang di situs Medcom.id pada 12 Maret 2021 dengan menambahkan kalimat […],https://turnbackhoax.id/2021/03/17/salah-artikel-berjudul-arief-poyuono-prabowo-mau-jokowi-tiga-periode-sebab-prabowo-sudah-melihat-dan-merasakan-kerjanya-yang-ok/,0
[SALAH] Video “Presiden Jokowi Ingatkan OJK/SWI||Jangan Menyusahkan Rakyat Di Masa Sulit”,Presiden Jokowi sama sekali tidak menegur OJK maupun SWI agar tidak menyusahkan rakyat di tengah pandemi Covid-19 di video tersebut. Pidato ini pun disampaikan jauh […],https://turnbackhoax.id/2021/03/15/salah-video-presiden-jokowi-ingatkan-ojk-swijangan-menyusahkan-rakyat-di-masa-sulit/,0
[SALAH] Kadrun Jangan Sholat di Masjid Hadiah Pangeran Arab untuk Jokowi di Solo,"Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Gambar editan. Ditemukan artikel serupa pada solo.tribunnews.com berjudul “Mewah, Inilah Desain Masjid Hadiah […]",https://turnbackhoax.id/2021/03/07/salah-kadrun-jangan-sholat-di-masjid-hadiah-pangeran-arab-untuk-jokowi-di-solo/,0
[SALAH] “Jokowi Menerima Hadiah Lukisan Langka Berwajah Sultan Arab”,Gambar editan / suntingan. Foto asli adalah foto saat Presiden Joko Widodo bersama MenKo bidang Perekonomian (2015 – 2019) Darmin Nasution memegang karya foto yang […],https://turnbackhoax.id/2021/03/03/salah-jokowi-menerima-hadiah-lukisan-langka-berwajah-sultan-arab/,0
[SALAH] Orang Gila Ngamuk Ingin Jokowi 3 Periode Berhasil Diamankan Setelah Diberi Nasbung,Gambar suntingan dari template judul milik CNN indonesia. Tidak ada judul tersebut dalam tayangan di kanal youtube CNN Indonesia. Sementara foto tersebut merupakan hasil jepretan […],https://turnbackhoax.id/2021/03/03/salah-orang-gila-ngamuk-ingin-jokowi-3-periode-berhasil-diamankan-setelah-diberi-nasbung/,0
"[SALAH] Gambar artikel berjudul “Kecewa Dengan Biden, Warga Amerika Ingin Dipimpin Oleh Jokowi”","Gambar EDITAN dari artikel asli yang berjudul “Joe Biden Dikritik karena Tidak Hukum MBS Terkait Pembunuhan Jamal Khashoggi” yang dimuat di situs Tempo pada Minggu, […]",https://turnbackhoax.id/2021/03/01/salah-gambar-artikel-berjudul-kecewa-dengan-biden-warga-amerika-ingin-dipimpin-oleh-jokowi/,0
[SALAH] Video “Presiden Jokowi Disambut Histeris Warga Samosir 9 Februari 2021”,BUKAN pada Februari 2021. Kejadian di video itu terjadi pada Selasa 30 Juli 2019 saat Presiden Joko Widodo berkunjung ke Kabupaten Samosir. Selengkapnya di bagian […],https://turnbackhoax.id/2021/02/26/salah-video-presiden-jokowi-disambut-histeris-warga-samosir-9-februari-2021/,0
"[SALAH] Judul Artikel “Jokowi Kembali Maju di Pilpres 2024, Rakyat akan Sangat Bahagia Sebab Rakyat Amat RI Amat Menyayanginya”","Judul editan / suntingan. Judul asli artikel tersebut adalah “Jokowi Kembali Maju di Pilpres 2024?, Rakyat akan Sangat Marah!” yang dimuat di situs fin.co.id pada […]",https://turnbackhoax.id/2021/02/23/salah-judul-artikel-jokowi-kembali-maju-di-pilpres-2024-rakyat-akan-sangat-bahagia-sebab-rakyat-amat-ri-amat-menyayanginya/,0
[SALAH] “Replika Wajah Tutankhamun Mirip Jokowi”,Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). GAMBAR EDITAN. Wajah Jokowi yang diklaim mirip wajah Raja Firaun Tutankhamun adalah hasil editan dari gambar asli […],https://turnbackhoax.id/2021/02/16/salah-replika-wajah-tutankhamun-mirip-jokowi/,0
[SALAH] Jokowi Berada dalam Kerumunan,"Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Faktanya, video tersebut terjadi pada tahun 2018 sebelum masa pandemi. Jokowi menggunakan jaket […]",https://turnbackhoax.id/2021/02/16/salah-jokowi-berada-dalam-kerumunan/,0
[SALAH] Undangan Pemakzulan Presiden Jokowi dan Wapres Ma’ruf Amin oleh BEM SI,"Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). INFORMASI PALSU. Koordinator Pusat Aliansi BEM SI, Remy Hastian mengklarifikasi bahwa undangan Badan Eksekutif Mahasiswa Seluruh Indonesia […]",https://turnbackhoax.id/2021/02/13/salah-undangan-pemakzulan-presiden-jokowi-dan-wapres-maruf-amin-oleh-bem-si/,0
[SALAH] Uang Redenominasi Pecahan Rp100 Bergambar Jokowi,Direktur Eksekutif Komunikasi Bank Indonesia Erwin Haryono menegaskan bahwa pihak BI hingga saat ini belum mengeluarkan uang pecahan redenominasi. Erwin juga menyatakan jika video uang […],https://turnbackhoax.id/2021/02/10/salah-uang-redenominasi-pecahan-rp100-bergambar-jokowi/,0
[SALAH] Sri Sultan Pertanyakan Keaslian Ijazah Jokowi dari UGM,"Hasil Periksa Fakta Fachrun Nisa (Universitas Muhammadiyah Luwuk). Faktanya, informasi terkait ijazah palsu Presiden Jokowi sendiri merupakan hoaks lama yang berulang. Selengkapnya pada penjelasan! = […]",https://turnbackhoax.id/2021/02/09/salah-sri-sultan-pertanyakan-keaslian-ijazah-jokowi-dari-ugm/,0
"[SALAH] “Jokowi Ternyata Sudah Pakai Rp.38,5 Triliun Dana Haji, Jamaah Tak Diberitahu”","Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Kepala Badan Pelaksana Badan Pengelola Keuangan Haji (BPKH), Anggito Abimanyu menegaskan dana dikelola […]",https://turnbackhoax.id/2021/02/09/salah-jokowi-ternyata-sudah-pakai-rp-385-triliun-dana-haji-jamaah-tak-diberitahu/,0
[SALAH] “75 Tahun Indonesia Merdeka Baru Di Zaman Jokowi Lah Sumatera Mempunyai Jalan Tol”,BUKAN baru ada setelah 75 tahun Indonesia merdeka atau di zaman pemerintahan Presiden Joko Widodo. Jalan tol pertama di Pulau Sumatera adalah Jalan Tol Belmera […],https://turnbackhoax.id/2021/02/04/salah-75-tahun-indonesia-merdeka-baru-di-zaman-jokowi-lah-sumatera-mempunyai-jalan-tol/,0
[SALAH] Jokowi Minta Risma Gantikan Anies,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Pendidikan Indonesia) Faktanya, di dalam video tersebut, tidak ditemukan pernyataan Presiden Jokowi terkait penunjukkan Risma sebagai pengganti gubernur […]",https://turnbackhoax.id/2021/02/04/salah-jokowi-minta-risma-gantikan-anies/,0
[SALAH] “HANCUR SUDAH!! JOKOWI MENJUAL INDONESIA”,"Hasil Periksa Fakta Fachrun Nisa (Universitas Muhammadiyah Luwuk). Hoax berulang, informasi tersebut pernah diunggah pada tahun 2018 dan 2019 lalu. Selengkapnya pada penjelasan! = = […]",https://turnbackhoax.id/2021/01/31/salah-hancur-sudah-jokowi-menjual-indonesia/,0
"[SALAH] Kartel Narkoba Lolos, Presiden Filipina Beri Peringatan pada Jokowi","Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, klaim tersebut tidak benar. Tidak ada pernyataan resmi dari Presiden Filipina, Rodrigo Duterte kepada Presiden […]",https://turnbackhoax.id/2021/01/25/salah-kartel-narkoba-lolos-presiden-filipina-beri-peringatan-pada-jokowi/,0
[SALAH] Ijazah SMA Jokowi Palsu,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, Jokowi adalah benar merupakan lulusan SMPP Surakarta angkatan pertama, pada tahun 1980. SMPP Surakarta sendiri […]",https://turnbackhoax.id/2021/01/21/salah-ijazah-sma-jokowi-palsu/,0
"[SALAH] Jokowi Bukan Disuntik Vaksin, Melainkan Suntik Vitamin",Hasil periksa fakta Rizqi Abdul Azis (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Klaim tidak berdasar. Jokowi melakukan suntik vaksin disiarkan secara langsung dengan memperlihatkan kemasan […],https://turnbackhoax.id/2021/01/17/salah-jokowi-bukan-disuntik-vaksin-melainkan-suntik-vitamin/,0
[SALAH] Jokowi Kejang dan Meninggal Dunia setelah Disuntik Vaksin,"Hasil Periksa Fakta Khairunnisa Andini (Universitas Diponegoro). Melalui kanal YouTube Sekretariat Presiden, Jokowi mengaku tidak merasakan efek lain selain sedikit pegal setelah divaksin. Jokowi sempat […]",https://turnbackhoax.id/2021/01/15/salah-jokowi-kejang-dan-meninggal-dunia-setelah-disuntik-vaksin/,0
[SALAH] Jokowi Menggunakan Vaksin Buatan Eropa,"Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Bukan vaksin Eropa. Juru Bicara PT Bio Farma (Persero) Bambang Heriyanto, menyatakan klaim […]",https://turnbackhoax.id/2021/01/14/salah-jokowi-menggunakan-vaksin-buatan-eropa/,0
"[SALAH] “Rizieq Shihab Surati Jokowi, Minta Kasusnya Dihentikan”","Hasil periksa fakta Rahmah An Nisaa (Uin Sunan Ampel Surabaya). Faktanya, gambar tangkapan layar diketahui berasal dari artikel berita milik kompas.com yang terbit pada 2 […]",https://turnbackhoax.id/2021/01/12/salah-rizieq-shihab-surati-jokowi-minta-kasusnya-dihentikan/,0
[SALAH] “Ternyata VAKSIN Yg Akan Di Suntikan Ke Jokowi Berbeda”,Moeldoko menyatakan prosedur vaksinasi yang akan dijalani oleh Presiden Joko Widodo (Jokowi) tidak berbeda dengan yang akan dilakukan oleh masyarakat. Selengkapnya di bagian PENJELASAN dan […],https://turnbackhoax.id/2021/01/09/salah-ternyata-vaksin-yg-akan-di-suntikan-ke-jokowi-berbeda/,0
[SALAH] Jokowi Mendapat Gelar AMIRUL KAZZAB,"Gambar tangkapan layar yang dibagikan merupakan hasil suntingan. Pada tayangan aslinya tidak tercantum Presiden Joko Widodo mendapat gelar Amirul Kazzab, melainkan “Raja Salman Temui Para […]",https://turnbackhoax.id/2021/01/05/salah-jokowi-mendapat-gelar-amirul-kazzab/,0
[SALAH] “Mantan PM Jepang Minta Maaf Karena Pakai Uang Jokowi untuk Pesta Makan Malam”,Judul artikel diedit / disunting dengan mengganti kata “Rakyat” dengan “Jokowi”. Judul asli artikel tersebut adalah “Mantan PM Jepang Minta Maaf Karena Pakai Uang Rakyat […],https://turnbackhoax.id/2020/12/27/salah-mantan-pm-jepang-minta-maaf-karena-pakai-uang-jokowi-untuk-pesta-makan-malam/,0
[SALAH] “Jokowi hari ini tolak di suntik vaksin Covid-19 duluan”,"Faktanya, pada Rabu (16/12/2020) Presiden Joko Widodo menegaskan, ia akan menjadi orang pertama yang diberi vaksin Covid-19. Menurutnya, hal ini untuk meyakinkan masyarakat bahwa vaksin […]",https://turnbackhoax.id/2020/12/26/salah-jokowi-hari-ini-tolak-di-suntik-vaksin-covid-19-duluan/,0
[SALAH] “Syarat Vaksin Gratis Jokowi: BPJS Kesehatan Anda Harus Aktif”,"Faktanya, Presiden Joko Widodo menegaskan bahwa vaksinasi Covid-19 diberikan gratis untuk semua rakyat Indonesia dan tidak ada kaitannya dengan keanggotaan BPJS Kesehatan. Selengkapnya di bagian […]",https://turnbackhoax.id/2020/12/23/salah-syarat-vaksin-gratis-jokowi-bpjs-kesehatan-anda-harus-aktif/,0
[SALAH] Jokowi Akan Menggunakan Vaksin Pfizer dan Vaksin Sinovac Untuk Masyarakat,"Hasil Periksa Fakta Konaah (Anggota Komisariat Universitas 17 Agustus 1945 Jakarta). Informasi tersebut tidak benar. Hingga kini, pemerintah belum mengumumkan jenis vaksin yang akan digunakan. […]",https://turnbackhoax.id/2020/12/21/salah-jokowi-akan-menggunakan-vaksin-pfizer-dan-vaksin-sinovac-untuk-masyarakat/,0
[SALAH] Salam Satu Jempol Jokowi untuk Mendukung Paslon No. 1 Pilkada Malaka 2020,"Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). Klaim yang salah. Faktanya, foto dan rangkaian kalimat salam satu jempol Jokowi yang ada pada gambar dilakukan […]",https://turnbackhoax.id/2020/12/09/salah-salam-satu-jempol-jokowi-untuk-mendukung-paslon-no-1-pilkada-malaka-2020/,0
[SALAH] Foto “Sosoж ргеsiDей jokoщi mейбiйVдSi Bэrlin (Sosok Presiden Jokowi Menginvasi Berlin)”,"Foto editan / suntingan hasil penggabungan 2 foto yang berbeda, yaitu foto pengemudi tank T 90 yang wajahnya penuh lumpur dan foto Presiden Joko Widodo […]",https://turnbackhoax.id/2020/12/08/salah-foto-soso%d0%b6-%d1%80%d0%b3%d0%b5sid%d0%b5%d0%b9-joko%d1%89i-m%d0%b5%d0%b9%d0%b1i%d0%b9v%d0%b4si-b%d1%8drlin-sosok-presiden-jokowi-menginvasi-berlin/,0
[SALAH] Jokowi Tengah Memperhatikan Anies yang Sedang Membaca Buku,Hasil Periksa Fakta Konaah (Anggota Komisariat Universitas 17 Agustus 1945 Jakarta). Gambar hasil suntingan/editan. Foto tersebut merupakan suntingan dari foto asli milik Anies yang tengah […],https://turnbackhoax.id/2020/12/07/salah-jokowi-tengah-memperhatikan-anies-yang-sedang-membaca-buku/,0
[SALAH] Iriana Jokowi dan Inul Daratista Dukung Paslon No. 1 di Pilkada Malaka 2020,"Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). Klaim yang salah. Faktanya, foto Ibu Iriana dan Inul Daratista tersebut diambil ketika keduanya ikut kampanye Jokowi-Ma’ruf […]",https://turnbackhoax.id/2020/12/06/salah-iriana-jokowi-dan-inul-daratista-dukung-paslon-no-1-di-pilkada-malaka-2020/,0
"[SALAH] “Tak Hadir di Istana, Gatot Nurmantyo Tolak Bintang Jasa Jokowi”",Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Informasi tersebut tidak benar. Mantan Panglima TNI Jenderal (Purn) Gatot Nurmayanto menyatakan menerima […],https://turnbackhoax.id/2020/11/28/salah-tak-hadir-di-istana-gatot-nurmantyo-tolak-bintang-jasa-jokowi/,0
[SALAH] “GAWAT BERITA HARI INI KEKUATAN DAHSYAT GATOT ANIES JOKOWI MOELDOKO BATALKAN UU CIPTA KERJA”,"Hasil Periksa Fakta Rizky Maulana (Universitas Bina Sarana Informatika). Faktanya, sampai saat ini belum ada pemberitaan resmi terkait pembatalan UU Cipta Kerja. Sementara itu Gugatan […]",https://turnbackhoax.id/2020/11/27/salah-gawat-berita-hari-ini-kekuatan-dahsyat-gatot-anies-jokowi-moeldoko-batalkan-uu-cipta-kerja/,0
[SALAH] “Jokowi dan Ahok Masuk Daftar 5 Besar Pemimpin Terbaik yang Ditakuti Dunia”,Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). Klaim tersebut tidak benar. Tidak ada sumber pemberitaan valid yang menginformasikan bahwa Ahok dan Jokowi masuk daftar […],https://turnbackhoax.id/2020/11/27/salah-jokowi-dan-ahok-masuk-daftar-5-besar-pemimpin-terbaik-yang-ditakuti-dunia/,0
[SALAH] “Membelah laut dan bukit infrastruktur era jokowi jalan tol trans papua”,"Hasil Periksa Fakta Rizky Maulana (Universitas Bina Sarana Informatika). Faktanya, jalan tersebut bukan tol Trans Papua, namun jalan lingkar luar Jayapura yang diresmikan pada 1 […]",https://turnbackhoax.id/2020/11/22/salah-membelah-laut-dan-bukit-infrastruktur-era-jokowi-jalan-tol-trans-papua/,0
"[SALAH] “Survei Populi Center: 71,8 Persen Masyarakat Bangga Dipimpin Jokowi.Hanya Kardun Dungu Yang Tak Bangga Akan Presiden Yang Amanah Ini”","Hasil Periksa Fakta Luthfiyah Oktari Jasmien (Institut Agama Islam Negeri Surakarta). Gambar tersebut tidak benar. Faktanya, gambar tersebut merupakan tangkapan layar dari artikel kompas.com yang […]",https://turnbackhoax.id/2020/11/12/salah-survei-populi-center-718-persen-masyarakat-bangga-dipimpin-jokowi-hanya-kardun-dungu-yang-tak-bangga-akan-presiden-yang-amanah-ini/,0
[SALAH] Jokowi dapat Penghargaan sebagai Presiden Pertama di Dunia yang Lari Ketika Ditemui Rakyatnya,"Hasil Periksa Fakta Luthfiyah Oktari Jasmien (Institut Agama Islam Negeri Surakarta). Hal tersebut tidak benar. Faktanya, gambar tersebut adalah suntingan dari gambar piagam rekor MURI […]",https://turnbackhoax.id/2020/11/07/salah-jokowi-dapat-penghargaan-sebagai-presiden-pertama-di-dunia-yang-lari-ketika-ditemui-rakyatnya/,0
[SALAH] “Sesumbarnya Arief Budiman Buat DONALD TRUMP Kalau Pengin Sukses Seperti Pak JOKOWI.”,Gambar editan / suntingan. Judul asli artikel pada gambar itu adalah “4 Fakta Kotak Suara Kardus untuk Pemilu 2019”. Artikel ini dimuat di situs Liputan6.com […],https://turnbackhoax.id/2020/11/05/salah-sesumbarnya-arief-budiman-buat-donald-trump-kalau-pengin-sukses-seperti-pak-jokowi/,0
